FAMID	ID	PID	MID	SEX	POP	POP_SIMPLE	COUNTRY	SPOP	CONTINENT	ORDER	POP_ORDER	SPOP_ORDER	POP_COLOR	SPOP_COLOR
HG03774	HG03774	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1442	24	2	#b03060	#ff30ff
HG03775	HG03775	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1443	24	2	#b03060	#ff30ff
HG03777	HG03777	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1444	24	2	#b03060	#ff30ff
HG03778	HG03778	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1445	24	2	#b03060	#ff30ff
HG03779	HG03779	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1446	24	2	#b03060	#ff30ff
HG03780	HG03780	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1447	24	2	#b03060	#ff30ff
HG03781	HG03781	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1448	24	2	#b03060	#ff30ff
HG03782	HG03782	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1449	24	2	#b03060	#ff30ff
HG03784	HG03784	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1450	24	2	#b03060	#ff30ff
HG03785	HG03785	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1451	24	2	#b03060	#ff30ff
HG03786	HG03786	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1452	24	2	#b03060	#ff30ff
HG03787	HG03787	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1453	24	2	#b03060	#ff30ff
HG03788	HG03788	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1454	24	2	#b03060	#ff30ff
HG03789	HG03789	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1455	24	2	#b03060	#ff30ff
HG03790	HG03790	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1456	24	2	#b03060	#ff30ff
HG03792	HG03792	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1457	24	2	#b03060	#ff30ff
HG03793	HG03793	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1458	22	2	#8b008b	#ff30ff
HG03796	HG03796	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1459	22	2	#8b008b	#ff30ff
HG03800	HG03800	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1460	22	2	#8b008b	#ff30ff
HG03802	HG03802	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1461	22	2	#8b008b	#ff30ff
HG03803	HG03803	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1462	22	2	#8b008b	#ff30ff
HG03805	HG03805	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1463	22	2	#8b008b	#ff30ff
HG03808	HG03808	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1464	22	2	#8b008b	#ff30ff
HG03809	HG03809	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1465	22	2	#8b008b	#ff30ff
HG03812	HG03812	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1466	22	2	#8b008b	#ff30ff
HG03814	HG03814	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1467	22	2	#8b008b	#ff30ff
HG03815	HG03815	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1468	22	2	#8b008b	#ff30ff
HG03817	HG03817	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1469	22	2	#8b008b	#ff30ff
HG03821	HG03821	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1470	22	2	#8b008b	#ff30ff
HG03823	HG03823	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1471	22	2	#8b008b	#ff30ff
HG03824	HG03824	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1472	22	2	#8b008b	#ff30ff
HG03826	HG03826	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1473	22	2	#8b008b	#ff30ff
HG03829	HG03829	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1474	22	2	#8b008b	#ff30ff
HG03830	HG03830	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1475	22	2	#8b008b	#ff30ff
HG03832	HG03832	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1476	22	2	#8b008b	#ff30ff
HG03833	HG03833	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1477	22	2	#8b008b	#ff30ff
HG03836	HG03836	0	0	2	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1478	26	2	#ff00ff	#ff30ff
HG03837	HG03837	0	0	1	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1479	26	2	#ff00ff	#ff30ff
HG03838	HG03838	0	0	2	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1480	26	2	#ff00ff	#ff30ff
HG03844	HG03844	0	0	1	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1481	26	2	#ff00ff	#ff30ff
HG03846	HG03846	0	0	1	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1482	26	2	#ff00ff	#ff30ff
HG03848	HG03848	0	0	1	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1483	26	2	#ff00ff	#ff30ff
HG03849	HG03849	0	0	2	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1484	26	2	#ff00ff	#ff30ff
HG03850	HG03850	0	0	1	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1485	26	2	#ff00ff	#ff30ff
HG03851	HG03851	0	0	1	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1486	26	2	#ff00ff	#ff30ff
HG03854	HG03854	0	0	1	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1487	26	2	#ff00ff	#ff30ff
HG03856	HG03856	0	0	1	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1488	26	2	#ff00ff	#ff30ff
HG03857	HG03857	0	0	2	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1489	26	2	#ff00ff	#ff30ff
HG03858	HG03858	0	0	2	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1490	26	2	#ff00ff	#ff30ff
HG03861	HG03861	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1491	24	2	#b03060	#ff30ff
HG03862	HG03862	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1492	24	2	#b03060	#ff30ff
HG03863	HG03863	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1493	24	2	#b03060	#ff30ff
HG03864	HG03864	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1494	24	2	#b03060	#ff30ff
HG03866	HG03866	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1495	24	2	#b03060	#ff30ff
HG03867	HG03867	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1496	24	2	#b03060	#ff30ff
HG03868	HG03868	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1497	24	2	#b03060	#ff30ff
HG03869	HG03869	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1498	24	2	#b03060	#ff30ff
HG03870	HG03870	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1499	24	2	#b03060	#ff30ff
HG03871	HG03871	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1500	24	2	#b03060	#ff30ff
HG03872	HG03872	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1501	24	2	#b03060	#ff30ff
HG03873	HG03873	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1502	24	2	#b03060	#ff30ff
HG03874	HG03874	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1503	24	2	#b03060	#ff30ff
HG03875	HG03875	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1504	24	2	#b03060	#ff30ff
HG03882	HG03882	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1505	24	2	#b03060	#ff30ff
HG03884	HG03884	0	0	2	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1506	26	2	#ff00ff	#ff30ff
HG03885	HG03885	0	0	1	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1507	26	2	#ff00ff	#ff30ff
HG03886	HG03886	0	0	2	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1508	26	2	#ff00ff	#ff30ff
HG03887	HG03887	0	0	1	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1509	26	2	#ff00ff	#ff30ff
HG03888	HG03888	0	0	2	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1510	26	2	#ff00ff	#ff30ff
HG03890	HG03890	0	0	1	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1511	26	2	#ff00ff	#ff30ff
HG03894	HG03894	0	0	2	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1512	26	2	#ff00ff	#ff30ff
HG03895	HG03895	0	0	2	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1513	26	2	#ff00ff	#ff30ff
HG03896	HG03896	0	0	1	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1514	26	2	#ff00ff	#ff30ff
HG03897	HG03897	0	0	2	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1515	26	2	#ff00ff	#ff30ff
HG03898	HG03898	0	0	2	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1516	26	2	#ff00ff	#ff30ff
HG03899	HG03899	0	0	1	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1517	26	2	#ff00ff	#ff30ff
HG03900	HG03900	0	0	1	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1518	26	2	#ff00ff	#ff30ff
HG03902	HG03902	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1519	22	2	#8b008b	#ff30ff
HG03905	HG03905	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1520	22	2	#8b008b	#ff30ff
HG03907	HG03907	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1521	22	2	#8b008b	#ff30ff
HG03908	HG03908	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1522	22	2	#8b008b	#ff30ff
HG03910	HG03910	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1523	22	2	#8b008b	#ff30ff
HG03911	HG03911	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1524	22	2	#8b008b	#ff30ff
HG03913	HG03913	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1525	22	2	#8b008b	#ff30ff
HG03914	HG03914	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1526	22	2	#8b008b	#ff30ff
HG03916	HG03916	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1527	22	2	#8b008b	#ff30ff
HG03917	HG03917	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1528	22	2	#8b008b	#ff30ff
HG03919	HG03919	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1529	22	2	#8b008b	#ff30ff
HG03920	HG03920	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1530	22	2	#8b008b	#ff30ff
HG03922	HG03922	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1531	22	2	#8b008b	#ff30ff
HG03925	HG03925	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1532	22	2	#8b008b	#ff30ff
HG03926	HG03926	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1533	22	2	#8b008b	#ff30ff
HG03928	HG03928	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1534	22	2	#8b008b	#ff30ff
HG03931	HG03931	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1535	22	2	#8b008b	#ff30ff
HG03934	HG03934	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1536	22	2	#8b008b	#ff30ff
HG03937	HG03937	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1537	22	2	#8b008b	#ff30ff
HG03940	HG03940	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1538	22	2	#8b008b	#ff30ff
HG03941	HG03941	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1539	22	2	#8b008b	#ff30ff
HG03943	HG03943	0	0	1	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1540	26	2	#ff00ff	#ff30ff
HG03944	HG03944	0	0	2	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1541	26	2	#ff00ff	#ff30ff
HG03945	HG03945	0	0	2	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1542	26	2	#ff00ff	#ff30ff
HG03947	HG03947	0	0	2	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1543	26	2	#ff00ff	#ff30ff
HG03949	HG03949	0	0	2	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1544	26	2	#ff00ff	#ff30ff
HG03950	HG03950	0	0	1	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1545	26	2	#ff00ff	#ff30ff
HG03951	HG03951	0	0	2	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1546	26	2	#ff00ff	#ff30ff
HG03953	HG03953	0	0	1	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1547	26	2	#ff00ff	#ff30ff
HG03955	HG03955	0	0	2	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1548	26	2	#ff00ff	#ff30ff
HG03960	HG03960	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1549	24	2	#b03060	#ff30ff
HG03963	HG03963	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1550	24	2	#b03060	#ff30ff
HG03965	HG03965	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1551	24	2	#b03060	#ff30ff
HG03967	HG03967	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1552	24	2	#b03060	#ff30ff
HG03968	HG03968	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1553	24	2	#b03060	#ff30ff
HG03969	HG03969	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1554	24	2	#b03060	#ff30ff
HG03971	HG03971	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1555	24	2	#b03060	#ff30ff
HG03973	HG03973	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1556	24	2	#b03060	#ff30ff
HG03974	HG03974	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1557	24	2	#b03060	#ff30ff
HG03976	HG03976	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1558	24	2	#b03060	#ff30ff
HG03977	HG03977	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1559	24	2	#b03060	#ff30ff
HG03978	HG03978	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1560	24	2	#b03060	#ff30ff
HG03985	HG03985	0	0	1	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1561	26	2	#ff00ff	#ff30ff
HG03986	HG03986	0	0	2	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1562	26	2	#ff00ff	#ff30ff
HG03989	HG03989	0	0	2	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1563	26	2	#ff00ff	#ff30ff
HG03990	HG03990	0	0	1	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1564	26	2	#ff00ff	#ff30ff
HG03991	HG03991	0	0	1	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1565	26	2	#ff00ff	#ff30ff
HG03995	HG03995	0	0	2	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1566	26	2	#ff00ff	#ff30ff
HG03998	HG03998	0	0	1	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1567	26	2	#ff00ff	#ff30ff
HG03999	HG03999	0	0	1	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1568	26	2	#ff00ff	#ff30ff
HG04001	HG04001	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1569	24	2	#b03060	#ff30ff
HG04002	HG04002	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1570	24	2	#b03060	#ff30ff
HG04003	HG04003	0	0	1	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1571	26	2	#ff00ff	#ff30ff
HG04006	HG04006	0	0	1	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1572	26	2	#ff00ff	#ff30ff
HG04014	HG04014	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1573	24	2	#b03060	#ff30ff
HG04015	HG04015	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1574	24	2	#b03060	#ff30ff
HG04017	HG04017	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1575	24	2	#b03060	#ff30ff
HG04018	HG04018	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1576	24	2	#b03060	#ff30ff
HG04019	HG04019	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1577	24	2	#b03060	#ff30ff
HG04020	HG04020	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1578	24	2	#b03060	#ff30ff
HG04022	HG04022	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1579	24	2	#b03060	#ff30ff
HG04023	HG04023	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1580	24	2	#b03060	#ff30ff
HG04025	HG04025	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1581	24	2	#b03060	#ff30ff
HG04026	HG04026	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1582	24	2	#b03060	#ff30ff
HG04029	HG04029	0	0	2	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1583	26	2	#ff00ff	#ff30ff
HG04033	HG04033	0	0	1	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1584	26	2	#ff00ff	#ff30ff
HG04035	HG04035	0	0	2	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1585	26	2	#ff00ff	#ff30ff
HG04038	HG04038	0	0	2	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1586	26	2	#ff00ff	#ff30ff
HG04039	HG04039	0	0	1	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1587	26	2	#ff00ff	#ff30ff
HG04042	HG04042	0	0	2	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1588	26	2	#ff00ff	#ff30ff
HG04047	HG04047	0	0	2	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1589	26	2	#ff00ff	#ff30ff
HG04054	HG04054	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1590	24	2	#b03060	#ff30ff
HG04056	HG04056	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1591	24	2	#b03060	#ff30ff
HG04059	HG04059	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1592	24	2	#b03060	#ff30ff
HG04060	HG04060	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1593	24	2	#b03060	#ff30ff
HG04061	HG04061	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1594	24	2	#b03060	#ff30ff
HG04062	HG04062	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1595	24	2	#b03060	#ff30ff
HG04063	HG04063	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1596	24	2	#b03060	#ff30ff
HG04070	HG04070	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1597	24	2	#b03060	#ff30ff
HG04075	HG04075	0	0	2	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1598	26	2	#ff00ff	#ff30ff
HG04076	HG04076	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1599	24	2	#b03060	#ff30ff
HG04080	HG04080	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1600	24	2	#b03060	#ff30ff
HG04090	HG04090	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1601	24	2	#b03060	#ff30ff
HG04093	HG04093	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1602	24	2	#b03060	#ff30ff
HG04094	HG04094	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1603	24	2	#b03060	#ff30ff
HG04096	HG04096	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1604	24	2	#b03060	#ff30ff
HG04098	HG04098	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1605	24	2	#b03060	#ff30ff
HG04099	HG04099	0	0	2	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1606	26	2	#ff00ff	#ff30ff
HG04100	HG04100	0	0	1	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1607	26	2	#ff00ff	#ff30ff
HG04106	HG04106	0	0	2	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1608	26	2	#ff00ff	#ff30ff
HG04107	HG04107	0	0	1	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1609	26	2	#ff00ff	#ff30ff
HG04118	HG04118	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1610	24	2	#b03060	#ff30ff
HG04131	HG04131	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1611	22	2	#8b008b	#ff30ff
HG04134	HG04134	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1612	22	2	#8b008b	#ff30ff
HG04140	HG04140	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1613	22	2	#8b008b	#ff30ff
HG04141	HG04141	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1614	22	2	#8b008b	#ff30ff
HG04144	HG04144	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1615	22	2	#8b008b	#ff30ff
HG04146	HG04146	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1616	22	2	#8b008b	#ff30ff
HG04152	HG04152	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1617	22	2	#8b008b	#ff30ff
HG04153	HG04153	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1618	22	2	#8b008b	#ff30ff
HG04155	HG04155	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1619	22	2	#8b008b	#ff30ff
HG04156	HG04156	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1620	22	2	#8b008b	#ff30ff
HG04158	HG04158	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1621	22	2	#8b008b	#ff30ff
HG04159	HG04159	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1622	22	2	#8b008b	#ff30ff
HG04161	HG04161	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1623	22	2	#8b008b	#ff30ff
HG04162	HG04162	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1624	22	2	#8b008b	#ff30ff
HG04164	HG04164	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1625	22	2	#8b008b	#ff30ff
HG04171	HG04171	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1626	22	2	#8b008b	#ff30ff
HG04173	HG04173	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1627	22	2	#8b008b	#ff30ff
HG04176	HG04176	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1628	22	2	#8b008b	#ff30ff
HG04177	HG04177	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1629	22	2	#8b008b	#ff30ff
HG04180	HG04180	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1630	22	2	#8b008b	#ff30ff
HG04182	HG04182	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1631	22	2	#8b008b	#ff30ff
HG04183	HG04183	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1632	22	2	#8b008b	#ff30ff
HG04185	HG04185	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1633	22	2	#8b008b	#ff30ff
HG04186	HG04186	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1634	22	2	#8b008b	#ff30ff
HG04188	HG04188	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1635	22	2	#8b008b	#ff30ff
HG04189	HG04189	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1636	22	2	#8b008b	#ff30ff
HG04194	HG04194	0	0	1	BEB	Bengali	Bangladesh	SAS	South_Asia	1637	22	2	#8b008b	#ff30ff
HG04195	HG04195	0	0	2	BEB	Bengali	Bangladesh	SAS	South_Asia	1638	22	2	#8b008b	#ff30ff
HG04198	HG04198	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1639	24	2	#b03060	#ff30ff
HG04200	HG04200	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1640	24	2	#b03060	#ff30ff
HG04202	HG04202	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1641	24	2	#b03060	#ff30ff
HG04206	HG04206	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1642	24	2	#b03060	#ff30ff
HG04209	HG04209	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1643	24	2	#b03060	#ff30ff
HG04210	HG04210	0	0	1	STU	Sri_Lankan_Tamil	United_Kingdom	SAS	South_Asia	1644	26	2	#ff00ff	#ff30ff
HG04211	HG04211	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1645	24	2	#b03060	#ff30ff
HG04212	HG04212	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1646	24	2	#b03060	#ff30ff
HG04214	HG04214	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1647	24	2	#b03060	#ff30ff
HG04216	HG04216	0	0	2	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1648	24	2	#b03060	#ff30ff
HG04219	HG04219	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1649	24	2	#b03060	#ff30ff
HG04222	HG04222	0	0	1	ITU	Indian_Telugu	United_Kingdom	SAS	South_Asia	1650	24	2	#b03060	#ff30ff
